member_id,int_rate_refin,term_months_refin,p_default_refin,expected_income_refin,net_improvement,strategy,p_default,expected_income_actual
59711342,12.15,72.0,0.4250054890792118,6367.956396976931,1843.7803676710255,REFINANCE,0.60923,4424.176029305905
59701225,13.11,72.0,0.4226872397874274,2758.918506497963,707.4867829198377,REFINANCE,0.6004867,1951.4317235781252
59600738,13.11,72.0,0.4313047437160768,4583.164831227061,1293.1319069206684,DO NOTHING,0.6127291,3190.0329243063925
59691008,12.15,72.0,0.42251554454959706,15494.997941643973,4578.2670162665145,REFINANCE,0.60566074,10816.730925377458
59591386,10.83,72.0,0.41930302271517433,3217.932299623861,907.5454715589426,DO NOTHING,0.60992026,2210.3868280649185
59611148,15.07,72.0,0.4395088574665137,22573.500519964895,6631.698844406805,REFINANCE,0.61501837,15841.80167555809
59761027,10.83,72.0,0.42206102911011223,22418.541650304192,7004.964296498889,REFINANCE,0.6139321,15313.577353805304
59174910,14.489999999999998,72.0,0.43631278863719375,13810.821449390523,4023.0995170460883,REFINANCE,0.61304617,9687.721932344435
59651149,9.03,72.0,0.4073570443771243,4523.11030160935,1363.3686520412693,REFINANCE,0.6080822,3059.741649568081
59741862,7.49,72.0,0.3902629089785052,10830.590745772053,3470.124883759101,REFINANCE,0.6005432,7260.465862012952
59761012,13.11,72.0,0.42726545526307796,8421.660566175124,2415.0058185340376,DO NOTHING,0.6069907,5906.654747641086
59721547,9.79,72.0,0.4100825131472967,6476.7040881558305,1939.9742847724801,DO NOTHING,0.6048865,4436.72980338335
59711108,9.79,72.0,0.41355036816236157,7275.652473978339,2227.0535321622474,REFINANCE,0.6100017,4948.598941816092
59611022,12.15,72.0,0.4189094868129431,4985.451530625525,1381.4730729794533,REFINANCE,0.6004916,3503.978457646072
59790707,10.83,72.0,0.4131396629178962,5528.547148498813,1584.5268023817935,DO NOTHING,0.600955,3844.0203461170195
59701055,10.83,72.0,0.41296260339017216,5855.5219199640505,1682.7557801885364,REFINANCE,0.60069746,4072.766139775514
59104848,10.83,72.0,0.42512717890900414,5097.052380921206,1537.2426058548308,REFINANCE,0.6183921,3459.8097750663756
59729703,10.19,72.0,0.4190068488425397,11523.5343586873,3605.2480894516893,DO NOTHING,0.61456275,7818.286269235611
59721149,14.489999999999998,72.0,0.44084275644480864,6145.719630204851,1771.30992349785,DO NOTHING,0.61941105,4274.409706707001
59094715,13.11,72.0,0.42906105353387786,19373.67127043492,5731.402409200731,REFINANCE,0.6095416,13542.268861234188
59661304,16.69,72.0,0.4341986231905771,11405.535899496268,3100.828393855136,REFINANCE,0.6015212,8204.707505641132
59570265,13.11,72.0,0.42419455720399296,3403.008727410795,902.6347988705952,REFINANCE,0.60262805,2400.3739285402
59750702,10.19,72.0,0.4102081395210104,3899.349906370792,1105.997396168861,DO NOTHING,0.60165757,2693.3525102019307
59289393,14.05,72.0,0.4283432944663702,3259.872363305524,851.2499252919702,DO NOTHING,0.60384,2308.6224380135536
58883181,15.36,72.0,0.4300738218116333,2366.8806209691593,572.4566211780143,REFINANCE,0.6006505,1694.423999791145
59690469,10.83,72.0,0.4140102499870993,9287.16989113196,2740.6938312528955,DO NOTHING,0.60222137,6446.476059879064
59770198,12.15,72.0,0.4311222401902131,22329.87426693366,6901.093954395514,DO NOTHING,0.6179981,15328.780312538147
59760461,11.49,72.0,0.4162169277369763,4913.991091858641,1378.308132406668,REFINANCE,0.6007919,3435.682959451973
58953494,10.83,72.0,0.4216210642526316,9615.260617332124,2941.419638054036,DO NOTHING,0.6132921,6573.840979278088
59136731,15.75,72.0,0.4442759804529686,2315.70198945248,593.5044314666975,REFINANCE,0.6189341,1622.1975579857826
59650357,12.15,72.0,0.41937739613113145,19535.04750716808,5717.0253114712505,REFINANCE,0.6011623,13718.02219569683
59729609,9.03,72.0,0.40790407750674773,9166.98301698038,2873.0109751708223,REFINANCE,0.60889876,6193.9720418095585
59650233,11.49,72.0,0.41784044222119365,15577.192583222188,4619.92816233138,DO NOTHING,0.60313535,10857.264420890808
59740571,16.05,72.0,0.4406217733162111,12626.131503694147,3595.9781088609398,REFINANCE,0.6127087,8930.153394833207
59579810,10.19,72.0,0.41559018801290093,12879.223436571692,3979.2949036136615,REFINANCE,0.6095515,8799.92853295803
58932043,13.11,72.0,0.4335168828573233,8970.486753201143,2653.2170109387807,DO NOTHING,0.6158717,6217.269742262362
59560016,9.79,72.0,0.4119844004232967,3227.9116338763138,925.2973821732899,REFINANCE,0.6076918,2202.614251703024
59630177,15.07,72.0,0.4315678954327995,3924.5689363528663,1030.4449937511858,DO NOTHING,0.60390633,2794.1239426016805
59579214,14.05,72.0,0.4298554071126748,3121.1995593023735,816.8472707224328,REFINANCE,0.60597163,2204.3522885799407
59629911,10.19,72.0,0.41567491876318097,3219.339035074255,920.0571331782553,REFINANCE,0.60967577,2199.281901896
59629909,12.15,72.0,0.4219811474503918,20743.94058030034,6148.317248276719,REFINANCE,0.6048947,14495.62333202362
59660713,14.05,72.0,0.4302742474749009,22742.027726420645,6592.711293199543,DO NOTHING,0.6065621,16049.316433221102
59569669,14.489999999999998,72.0,0.4307711980145001,21897.45786121148,6280.76119296807,REFINANCE,0.6052599,15516.696668243409
57799750,9.79,72.0,0.413919948348192,3345.9779012843046,971.9296697302734,REFINANCE,0.6105468,2274.048231554031
59669883,11.49,72.0,0.4292165643407073,6093.208781888422,1840.8399344345298,DO NOTHING,0.6195563,4152.368847453892
59269905,10.19,72.0,0.41499674765494415,7735.3810051082055,2343.653550588934,REFINANCE,0.6086811,5291.727454519271
58722864,14.05,72.0,0.43557626077415723,12874.505491741473,3777.693538554484,DO NOTHING,0.6140364,8996.811953186989
59700149,11.49,72.0,0.42408703157439925,4623.014653183457,1339.83784807348,DO NOTHING,0.61215204,3183.176805109977
59640239,13.11,72.0,0.42428203582152735,9377.202085664694,2663.886400487845,REFINANCE,0.6027523,6613.315685176849
59640014,8.49,72.0,0.40402928656941656,9698.5294050126,3087.719001307956,REFINANCE,0.6089251,6510.810403704643
59729754,13.11,72.0,0.43024279105976404,13855.72614919447,4092.162577035062,REFINANCE,0.6112204,9663.563572159408
59649739,7.49,72.0,0.3945525909687306,5564.300840723933,1769.8282772920738,REFINANCE,0.60714424,3694.4725634318593
58759082,11.49,72.0,0.41846029052911615,19450.75866267265,5809.775058420313,DO NOTHING,0.6040301,13540.983604252338
59599939,11.49,72.0,0.42349431272742577,5141.969525921544,1497.304340136251,DO NOTHING,0.6112965,3544.665185785293
57588069,11.49,72.0,0.4202035545365482,12928.30114094405,3858.346013227985,REFINANCE,0.6065464,8969.955127716064
59619932,11.49,72.0,0.41869388468526275,7777.178255572806,2265.397079196464,REFINANCE,0.60436726,5411.781176376342
59699878,10.83,72.0,0.417817910828272,14840.345416867602,4516.257117563355,REFINANCE,0.60776,10224.088299304247
59729872,11.49,72.0,0.4257262786683907,9171.692582648157,2777.134661805241,REFINANCE,0.6145182,6294.557920842915
59749690,13.11,72.0,0.42443727365600076,8609.7262719278,2439.4106625486884,REFINANCE,0.60297287,6070.315609379112
59610083,10.83,72.0,0.42373405930160674,5109.404336608233,1531.2220575936462,REFINANCE,0.6163657,3478.182279014587
59779576,14.489999999999998,72.0,0.4318678757104542,13009.089381982021,3709.0143740665244,REFINANCE,0.6068008,9200.075007915497
59799453,11.49,72.0,0.42253966126977077,22533.36860776164,6870.481051625986,REFINANCE,0.6099185,15562.887556135654
59639777,11.49,72.0,0.426269776332029,13432.68835371584,4123.843850128356,DO NOTHING,0.61530274,9208.844503587483
59569548,20.49,72.0,0.4418231854909604,9113.01515351631,2368.972503064947,REFINANCE,0.60132104,6644.0426504513625
59660212,10.19,72.0,0.4204016754813228,8302.572119232696,2586.0025419142657,DO NOTHING,0.61660856,5616.569577318431
59074375,10.19,72.0,0.4145895117563559,5160.510535965373,1527.3074707130681,REFINANCE,0.6080838,3533.2030652523044
59769514,10.83,72.0,0.4140312709400552,5487.676253424806,1578.6877641888686,DO NOTHING,0.60225195,3808.988489235938
59629296,9.79,72.0,0.4089375257686059,9733.912356879715,2950.3707049155273,REFINANCE,0.6031976,6683.541651964188
59579418,10.83,72.0,0.42018500125595976,3213.0448155400986,909.9277124402756,DO NOTHING,0.6112032,2203.117103099823
59759483,11.49,72.0,0.42274550657088283,13016.426427295382,3930.150846900073,DO NOTHING,0.6102156,8986.27558039531
59639818,15.75,72.0,0.43651599034871136,4712.381554963124,1264.3595157061336,REFINANCE,0.6081234,3348.02203925699
59589526,14.489999999999998,72.0,0.43470319395138274,2071.066602384198,513.9686571899538,REFINANCE,0.6107846,1457.0979451942444
59679265,11.49,72.0,0.4212174200687858,1290.5693967306215,296.91030934687456,DO NOTHING,0.6080099,893.659087383747
59155724,10.19,72.0,0.4131093041553001,5173.558862010199,1520.7834407245696,DO NOTHING,0.60591274,3552.7754212856294
59789335,14.489999999999998,72.0,0.4399128372210344,22411.47055366404,6696.523716970754,DO NOTHING,0.61810446,15614.946836693285
58760480,18.49,72.0,0.44154812212839983,5525.275411251993,1445.5805797385292,DO NOTHING,0.60607475,3979.694831513464
59719769,16.69,72.0,0.4442691080144074,22259.157619975434,6427.378416758107,REFINANCE,0.61547244,15731.779203217327
59769292,10.83,72.0,0.41851102860458617,3866.7853619852235,1106.4875364103486,REFINANCE,0.6087682,2660.297825574875
59708909,13.11,72.0,0.4322011792759037,5009.450519743998,1428.6879538951703,REFINANCE,0.6140026,3480.7625658488273
59739525,10.19,72.0,0.41505246269505636,3867.3221481379046,1122.0109487470168,DO NOTHING,0.6087628,2645.311199390888
59619298,15.07,72.0,0.4313090450056724,5889.534137207755,1594.5154920523255,REFINANCE,0.6035441,4195.018645155429
59779475,11.49,72.0,0.41603185278420113,2278.7313056581297,584.964768888859,REFINANCE,0.6005247,1593.7665367692707
59799230,10.83,72.0,0.42504596345333434,10944.2802707527,3414.2017023984527,DO NOTHING,0.618274,7430.078568354248
59136464,8.49,72.0,0.4009171823244728,11699.00908013123,3692.3318632556775,DO NOTHING,0.60423476,7906.677216875553
59689221,14.05,72.0,0.43188796252282363,1036.6908459883516,207.24998824413467,REFINANCE,0.60883695,729.4408577442169
59379505,10.83,72.0,0.4251811859577291,6370.716916030489,1946.8450054584373,REFINANCE,0.61847067,4323.871910572052
59599491,11.49,72.0,0.422863686962414,5404.973913407079,1574.3593712446605,REFINANCE,0.6103862,3730.6145421624183
59649254,14.05,72.0,0.42744121904459603,19508.473279179194,5570.175707665392,REFINANCE,0.6025683,13838.297571513802
57678785,12.15,72.0,0.42921555025992547,5121.078083067948,1492.2882244883122,DO NOTHING,0.61526495,3528.7898585796356
59649046,9.79,72.0,0.4106488040640065,15529.168272435056,4803.527731501448,REFINANCE,0.6057218,10625.640540933608
59579027,11.49,72.0,0.4289303216872853,955.0283765262684,203.82025461259695,DO NOTHING,0.6191431,651.2081219136714
59559160,10.83,72.0,0.4258987257378672,15270.634614353323,4821.730838613652,DO NOTHING,0.6195144,10348.90377573967
59719303,10.83,72.0,0.4242580669943945,2552.3791374004504,716.7433126247547,REFINANCE,0.6171279,1735.6358247756957
59758976,9.79,72.0,0.4134823599125526,7727.252604624103,2370.751566478084,REFINANCE,0.60990137,5256.501038146019
59589473,10.83,72.0,0.42514799497937766,6371.084771643556,1946.6657065257205,REFINANCE,0.6184224,4324.419065117836
59578984,12.15,72.0,0.4297188448824574,2558.281261857296,697.1949234564554,REFINANCE,0.6159864,1761.0863384008408
59709154,9.79,72.0,0.4069442334652335,6511.159260785202,1922.4495683070218,REFINANCE,0.6002574,4488.70969247818
59319541,13.11,72.0,0.43422539672509436,3999.6728360265356,1131.378893664466,DO NOTHING,0.6168783,2768.2939423620696
59769043,12.15,72.0,0.42777539747973764,3208.7494586323714,891.4215846275306,REFINANCE,0.61320055,2217.327874004841
59609064,15.36,72.0,0.4405697685072964,2258.7555026749396,571.8681338886049,DO NOTHING,0.61530936,1586.8873687863347
59618875,12.15,72.0,0.4315737250721903,3824.9404039892315,1101.6014942440152,REFINANCE,0.6186453,2623.3389097452164
59588840,16.69,72.0,0.43703954257090427,11660.30440048871,3213.261565111554,REFINANCE,0.6054569,8347.042835377157
59629164,9.79,72.0,0.418831453234127,638.0649474942519,108.88299349783193,DO NOTHING,0.6177915,429.18195399641996
59748868,11.49,72.0,0.4209816786798091,3873.285158639285,1089.9805655053588,REFINANCE,0.6076696,2683.304593133926
59748851,10.83,72.0,0.4228203239605468,6396.88234954526,1934.0915387814239,REFINANCE,0.61503655,4362.790810763836
59739199,14.05,72.0,0.4370020346339016,3531.5454872501937,970.3063425375071,REFINANCE,0.6160463,2461.2391447126865
59758892,9.79,72.0,0.4138354936588868,3861.3000690714493,1136.558960534729,REFINANCE,0.61042225,2624.7411085367203
59389688,8.49,72.0,0.39979645936894787,5209.286569845028,1580.2101594083974,DO NOTHING,0.6025457,3529.0764104366303
59618851,10.83,72.0,0.4147536459491384,4151.222618845249,1173.9296230871919,REFINANCE,0.6033027,2877.292995758057
59589043,9.79,72.0,0.41303228511375756,5155.454833388845,1545.157072282354,REFINANCE,0.6092375,3510.297761106491
59629141,14.05,72.0,0.4324223158942969,2589.2893948902174,669.1990582098051,REFINANCE,0.60959023,1820.0903366804123
59338956,13.11,72.0,0.43087733619721713,3218.6732251366384,876.5437527915251,DO NOTHING,0.6121219,2242.1294723451133
59648900,9.79,72.0,0.41871386321217574,5743.746446214171,1779.3559620897486,REFINANCE,0.617618,3864.390484124422
59668986,9.03,72.0,0.41135725408456475,6417.971858715991,2013.5104079007906,REFINANCE,0.6140535,4304.461450815201
59449675,15.75,72.0,0.44449811863572625,18823.632595307026,5542.725218678657,REFINANCE,0.61924356,13180.90737662837
59469359,13.11,72.0,0.42837519599870566,5479.636813954698,1544.3991606682412,REFINANCE,0.60856724,3835.2376532864564
59147102,9.03,72.0,0.41053478777770464,1542.465410126325,406.10835515844474,REFINANCE,0.61282575,1036.3570549678802
59608838,8.49,72.0,0.4032705897955161,3236.958685654223,960.342944758951,REFINANCE,0.60778165,2176.6157408952718
59177601,10.83,72.0,0.41856065116604735,9021.729224377377,2715.5128731186232,REFINANCE,0.6088404,6206.216351258754
58642724,14.489999999999998,72.0,0.4277412080287652,19442.439523284444,5490.532665636249,REFINANCE,0.6010026,13851.906857648195
58619022,12.15,72.0,0.42483400964899687,9675.72987267975,2851.235176569264,REFINANCE,0.6089842,6724.494696110487
59147084,9.03,72.0,0.4076102767937719,3229.412576058752,945.9908139499494,DO NOTHING,0.6084602,2183.421762108803
59269865,9.79,72.0,0.4161280545885724,5128.264070937652,1558.9869377589407,DO NOTHING,0.61380386,3469.277133178711
59339643,8.49,72.0,0.39930443755055256,7820.3353884168655,2416.844331354716,REFINANCE,0.60180414,5303.49105706215
58922062,10.19,72.0,0.42227452984938385,12286.296924288004,3907.5949786642486,REFINANCE,0.6193555,8278.701945623756
59399541,10.83,72.0,0.42322795834652216,11138.695206847276,3448.2415898158515,REFINANCE,0.6156295,7590.453617031425
59057731,15.36,72.0,0.43668976566959733,2599.3387452942097,660.2063344818318,DO NOTHING,0.60989046,1839.1324108123779
58760990,15.07,72.0,0.43004247968551035,11772.509629334605,3268.3747758991485,REFINANCE,0.6017718,8404.134853435457
59499632,12.15,72.0,0.42141660423409005,2271.084474230138,582.3783452752502,DO NOTHING,0.60408545,1588.7061289548876
59489173,11.49,72.0,0.4171431696525721,2339.377488555651,606.6575772902779,REFINANCE,0.60212886,1632.719911265373
59439625,7.49,72.0,0.40112444559733074,6437.313334274292,2127.5243776321404,REFINANCE,0.6172571,4209.788956642152
59075200,12.15,72.0,0.42258373714551184,3885.4340327478503,1073.446672926054,DO NOTHING,0.6057585,2711.9873598217964
59419389,9.03,72.0,0.40789569232738854,5164.570613243586,1574.8972180867258,DO NOTHING,0.60888624,3489.6733951568604
59439732,15.75,72.0,0.4396143302525559,2335.1270858375997,585.2833622424573,DO NOTHING,0.6124398,1649.8437235951424
58943994,6.67,72.0,0.3819745538278911,13184.95486863577,4355.495167455314,REFINANCE,0.6001896,8729.459701180456
59085056,12.15,72.0,0.4186707295655391,10431.372428675966,2996.511801978426,REFINANCE,0.60014933,7334.86062669754
59409537,11.49,72.0,0.4191595451588116,4662.568966337575,1321.0168787969492,REFINANCE,0.6050394,3241.552087540626
58994487,15.75,72.0,0.4384978634037383,8952.905910842632,2514.6266786535716,REFINANCE,0.6108844,6338.27923218906
59389264,14.489999999999998,72.0,0.43129798679789627,6511.069349150885,1801.6641189863567,REFINANCE,0.60600007,4609.405230164528
59105318,12.15,72.0,0.42364221929283274,7999.017481905715,2327.0708507833333,REFINANCE,0.6072758,5571.946631122381
59499156,9.03,72.0,0.4107851852051403,10278.734601133368,3276.357610338233,REFINANCE,0.61319953,6902.3769907951355
59035003,12.15,72.0,0.4231892375002136,10123.87967774594,2965.6862660425304,REFINANCE,0.60662645,7058.193411703409
59319163,9.79,72.0,0.4131892738544039,5154.075969882,1545.8583949041254,DO NOTHING,0.60946906,3508.217574977875
59399246,12.15,72.0,0.419616028635982,5207.20499107797,1452.2032146211368,DO NOTHING,0.6015044,3655.001776456833
59399252,10.19,72.0,0.4104231158610495,9777.30426792228,2926.8259726547567,REFINANCE,0.6019729,6750.478295267523
59339035,14.489999999999998,72.0,0.4372332054702866,6185.392349347862,1754.0228507707452,REFINANCE,0.6143394,4331.369498577117
58812631,13.11,72.0,0.425776053131734,9742.570594540433,2790.506760379867,REFINANCE,0.6048748,6852.063834160566
59279296,10.83,72.0,0.42386415974144104,9577.970276378415,2959.595569305442,DO NOTHING,0.6165549,6518.374707072973
59299037,5.68,72.0,0.38045031540551216,9821.101600191821,3505.9533553340325,REFINANCE,0.6169872,6215.148244857789
59056881,9.79,72.0,0.4075691173482077,6504.298660634029,1925.939031956661,DO NOTHING,0.6011791,4478.359628677368
59498932,13.11,72.0,0.4251509061766923,13004.236200470868,3747.6162271689827,DO NOTHING,0.6039867,9156.619973301886
58074486,11.49,72.0,0.42016573020438797,3232.2861369756392,889.4861745742492,REFINANCE,0.6064918,2242.79996240139
59116180,13.11,72.0,0.42275206207236293,4701.061026647642,1276.3107862072738,REFINANCE,0.6005788,3324.7502404403685
59448959,12.15,72.0,0.42465159445492484,2403.5683071500366,632.535394561917,DO NOTHING,0.6087227,1671.0329125881196
59428889,12.15,72.0,0.42217025716150175,6998.789411208457,2009.8731272552668,REFINANCE,0.6051658,4888.91628395319
59013328,12.15,72.0,0.421382840582942,3244.5957214311525,874.7380901054307,REFINANCE,0.60403705,2269.8576313257217
59418831,10.19,72.0,0.4145589517927057,9676.462365294263,2950.948957557246,DO NOTHING,0.60803896,6625.513407737017
59177226,13.11,72.0,0.42423105907318,22793.828717881417,6616.86718639133,REFINANCE,0.6026799,16076.961531490088
59288902,12.15,72.0,0.42987468991263333,9590.933028944726,2890.701150634284,DO NOTHING,0.6162098,6600.231878310442
58994275,14.489999999999998,72.0,0.4370408244803767,7734.3835206290005,2216.376860596729,DO NOTHING,0.6140691,5418.006660032272
59157836,10.83,72.0,0.4248431296967423,2294.806893685562,636.206772545082,DO NOTHING,0.61797893,1558.60012114048
58973915,11.49,72.0,0.42241743417021377,9659.202039654429,2886.376402969534,REFINANCE,0.60974205,6672.825636684895
58994153,14.05,72.0,0.4345325001056821,8964.328002449627,2587.706348627563,REFINANCE,0.612565,6276.621653822064
58681267,13.11,72.0,0.4348458026327589,13552.013348012233,4083.56217004087,REFINANCE,0.61775964,9368.451177971363
58682034,11.49,72.0,0.4239396157820281,7899.671585084788,2358.761083257191,DO NOTHING,0.61193925,5440.910501827597
59064476,12.15,72.0,0.4246611996315446,11533.709054961357,3415.276242617074,DO NOTHING,0.60873646,8018.432812344283
59105015,9.03,72.0,0.40503978009649905,6486.8512776078705,1977.2124810399537,REFINANCE,0.6046231,4409.638796567917
58943663,12.15,72.0,0.43178715958123326,5416.6309545019985,1603.2157311866404,REFINANCE,0.61895126,3713.415223315358
59053926,11.49,72.0,0.4256332043837956,6739.805213052129,2013.3960140922127,REFINANCE,0.6143839,4626.4091989599165
59055400,13.11,72.0,0.4335896768148399,4004.1669784670908,1129.3473604506098,DO NOTHING,0.61597514,2774.819618016481
59055333,10.83,72.0,0.424753309172611,7331.7779356059455,2251.2136385318663,DO NOTHING,0.6178483,4980.564297074079
58540082,14.05,72.0,0.4379692235381942,3845.9766033281367,1070.523095010666,DO NOTHING,0.61740977,2675.4535083174706
58983053,13.11,72.0,0.4297751895286272,16769.51336122841,4963.375719417041,DO NOTHING,0.6105561,11706.13764181137
59166581,11.49,72.0,0.42078231637012625,11623.856318621032,3468.03799167096,DO NOTHING,0.6073818,8055.818326950072
59157467,14.489999999999998,72.0,0.42906874291261127,10197.083461333881,2849.246834584843,DO NOTHING,0.60286784,7247.836626749038
59126609,16.05,72.0,0.4407717970824948,4834.9332546689475,1316.2285610088074,REFINANCE,0.6129173,3418.70469366014
58963528,14.489999999999998,72.0,0.43236569068654973,5897.702025651696,1630.594052841875,REFINANCE,0.60750026,4167.107972809821
59084237,13.11,72.0,0.4259303679304349,2921.9857237524825,767.5070852018434,DO NOTHING,0.605094,2054.478638550639
59176604,9.79,72.0,0.40825158397389,7438.842709185508,2224.0638049218333,REFINANCE,0.6021858,5114.778904263675
59044102,8.49,72.0,0.40494257809358686,7746.93356431521,2456.6179044345718,REFINANCE,0.61030155,5190.315659880638
59115395,9.79,72.0,0.41690075438230184,10883.139249982407,3432.682562877705,REFINANCE,0.6149436,7350.456687104702
58852909,12.15,72.0,0.4231255356362249,18115.011929951266,5384.00288828428,REFINANCE,0.60653514,12631.009041666986
58459876,12.15,72.0,0.43198275590512536,2818.8636761918783,787.1258407749351,REFINANCE,0.61923164,1931.7378354169432
58722650,12.15,72.0,0.4233615069666007,1552.0801678486976,370.3529961892277,REFINANCE,0.6068734,1081.7271716594698
58963096,10.19,72.0,0.40982780614361414,4552.175182872462,1305.530179386782,REFINANCE,0.6010997,3146.64500348568
59186244,11.49,72.0,0.42597523379786,4911.848125862529,1442.5151074961323,REFINANCE,0.6148776,3369.3330183663966
59115374,10.83,72.0,0.4229653808288975,7674.329621127994,2341.8501698292803,REFINANCE,0.61524755,5232.479451298714
57598880,10.83,72.0,0.41591274867089995,7768.126807776499,2296.1318638954635,DO NOTHING,0.60498875,5371.994943881035
59136390,14.489999999999998,72.0,0.43593146278971845,13561.843433293081,3942.037274970986,REFINANCE,0.6125104,9519.806158322095
59054672,14.05,72.0,0.4396174402755553,3259.493177765219,899.1687449838805,REFINANCE,0.6197333,2260.3244327813386
59034048,12.15,72.0,0.42606896092867286,2317.189177146576,610.6170127421838,REFINANCE,0.61075443,1606.5721644043924
59003100,10.83,72.0,0.41888108752494635,5538.865179986477,1631.0180044705876,REFINANCE,0.6093065,3807.84717551589
59146216,15.07,72.0,0.4388098718635589,16144.037011165068,4699.715222317622,REFINANCE,0.61404026,11344.321788847446
59104513,10.83,72.0,0.4156514004487698,10362.136846122054,3092.5835842697898,DO NOTHING,0.6046086,7169.553261852264
59033993,12.15,72.0,0.4306042259463678,22350.207621040197,6891.63044619784,DO NOTHING,0.61725557,15358.577174842358
59146295,11.49,72.0,0.4185017073469728,12966.248929577201,3840.289470033973,REFINANCE,0.60408986,9025.959459543228
59176350,11.49,72.0,0.4214113317105155,4515.479543931624,1289.9061713828055,REFINANCE,0.6082898,3125.5733725488185
58993756,14.489999999999998,72.0,0.4382768988539149,13151.738120369026,3860.102810366461,REFINANCE,0.61580586,9191.635310002564
59103562,15.36,72.0,0.4375230482818031,15037.641311561445,4313.955476171057,DO NOTHING,0.61105424,10623.685835390388
59166205,18.49,72.0,0.4414144189770077,1985.6041648624307,455.1075541255839,DO NOTHING,0.6058912,1430.4966107368468
59165646,14.489999999999998,72.0,0.43866284863256993,7535.363256441693,2172.7810612029243,REFINANCE,0.61634815,5262.582195238769
59074131,16.05,72.0,0.4335684702402819,17567.512795397437,4886.41867616231,REFINANCE,0.6029007,12581.094119235127
59094177,11.49,72.0,0.4157840125640858,3891.770866243997,1068.5471265775054,DO NOTHING,0.600167,2723.2237396664914
59063914,9.79,72.0,0.4103028227004508,3237.142654785876,920.6022664103552,DO NOTHING,0.60521144,2216.5403883755207
59136275,7.49,72.0,0.39252021434428813,5485.032181451128,1726.4798624394393,REFINANCE,0.6040168,3658.5523190116887
58952793,11.49,72.0,0.4203973010065217,12923.980982156581,3860.401656957454,DO NOTHING,0.60682607,8963.579325199127
58982802,9.79,72.0,0.4176385812588685,9590.619024538324,3023.2530859642484,REFINANCE,0.61603194,6467.365938574076
58952694,12.15,72.0,0.4309617381047064,3063.2467714347445,859.7479000129301,REFINANCE,0.61776805,2103.4988714218143
58982689,15.75,72.0,0.4409604226073173,11841.71608822615,3395.5911125299426,DO NOTHING,0.6143151,8346.124975696208
59156841,10.83,72.0,0.4237965075127272,12181.415758553518,3790.0885841629643,REFINANCE,0.6164565,8291.327174390553
58962895,14.05,72.0,0.42742155815539407,2612.1028516950923,659.1471858682949,DO NOTHING,0.6025406,1852.9556658267975
59063895,9.03,72.0,0.4087254657191188,4512.666373085113,1368.8723708561383,REFINANCE,0.6101249,3043.794002228975
58993495,14.05,72.0,0.42635593796064486,4497.907237696707,1201.10271301797,REFINANCE,0.6010384,3196.804524678737
58993542,9.79,72.0,0.4094113206165025,6354.391648732391,1895.5017008232744,REFINANCE,0.60389644,4358.889947909117
59156826,10.83,72.0,0.41495525041023595,8429.266247614361,2489.085344394185,REFINANCE,0.603596,5840.180903220176
58852132,12.15,72.0,0.4213720295616385,1460.0953549049004,338.6194438240632,REFINANCE,0.60402155,1021.4759110808372
58851293,11.49,72.0,0.41906296097439816,22669.034668337525,6805.92761726302,DO NOTHING,0.6049,15763.107051074505
58962864,15.07,72.0,0.43008043192025946,3246.2419125973192,828.9761920480933,REFINANCE,0.6018249,2317.265720549226
59155764,9.79,72.0,0.41255941967153276,3224.7550657131214,926.9028874673386,DO NOTHING,0.60854,2197.852178245783
58982653,10.19,72.0,0.4172201069252429,12843.3032835815,3997.254613885645,REFINANCE,0.6119421,8746.048669695854
59165140,10.83,72.0,0.4220369349184201,4483.895255209405,1320.9017488791537,DO NOTHING,0.613897,3062.9935063302514
59002744,12.15,72.0,0.422973931852868,9707.021031405127,2836.671709294713,REFINANCE,0.6063178,6770.3493221104145
59073711,12.15,72.0,0.42780546043513173,2246.006616426999,594.0500307068171,REFINANCE,0.61324364,1551.9565857201817
58670994,9.79,72.0,0.4169577309908762,7681.465285741405,2394.0400807967944,REFINANCE,0.61502767,5187.42520494461
59012634,7.49,72.0,0.3909706191615657,15744.228639190753,5106.3675549864365,REFINANCE,0.60163224,10537.861084204316
59012794,10.83,72.0,0.41763032033581177,3888.7779037302143,1108.648101939947,REFINANCE,0.60748714,2680.1298017902673
58962141,10.19,72.0,0.4146526229578834,22574.79961669479,7020.687148630957,REFINANCE,0.60817635,15454.112468063831
59033520,9.79,72.0,0.4192294004974179,5738.652370744963,1781.9469294667438,DO NOTHING,0.61837846,3856.7054412782195
59165551,12.15,72.0,0.42115697339939995,5566.653795901812,1570.6648745187886,DO NOTHING,0.6037133,3895.988921383024
58782118,10.19,72.0,0.4207138585142492,8298.100190940935,2588.2384604667013,DO NOTHING,0.61706644,5609.861730474234
58962556,14.489999999999998,72.0,0.43267006413806103,16238.40108920835,4671.272883610949,REFINANCE,0.6079279,11467.1282055974
59165603,14.05,72.0,0.43146387925681035,5933.001328224611,1655.1359206668249,DO NOTHING,0.6082391,4177.865407557786
59002520,14.05,72.0,0.43853981213987414,4834.607349121275,1375.0730449435137,DO NOTHING,0.61821413,3359.534304177761
59032886,11.49,72.0,0.42503123591847725,3701.963698555178,1057.7626315892703,REFINANCE,0.61351496,2544.2010669659076
